date,0
2022-01-04,1000.0
2022-01-05,955.9886262255595
2022-01-06,962.8153992642872
2022-01-07,947.7314910871379
2022-01-10,933.2355581521401
2022-01-11,965.3554472877692
2022-01-12,959.5276621862544
2022-01-13,917.7609122489571
2022-01-14,901.3339044513008
2022-01-18,875.2460188903849
2022-01-19,875.2906951544694
2022-01-20,877.9412226447843
2022-01-21,831.3740826746534
2022-01-24,821.4602750503984
2022-01-25,801.6050703749366
2022-01-26,789.259713711277
2022-01-27,773.820416414938
2022-01-28,802.0011343611102
2022-01-31,850.6442394060748
2022-02-01,874.9926888486991
2022-02-02,810.4434704740687
2022-02-03,769.6915420965732
2022-02-04,797.3840884589333
2022-02-07,795.7104987061864
2022-02-08,802.8805877190307
2022-02-09,847.2686599140364
2022-02-10,820.5413125493519
2022-02-11,794.2438760951179
2022-02-14,780.7627163869014
2022-02-15,803.7793475225457
2022-02-16,785.9573561028637
2022-02-17,754.5601613687526
2022-02-18,730.2000255365573
2022-02-22,714.9767158915287
2022-02-23,688.9990995605788
2022-02-24,716.2357235436577
2022-02-25,741.1590028667154
2022-02-28,753.6860845469278
2022-03-01,730.9707136037606
2022-03-02,729.6856076939252
2022-03-03,695.9667347466852
2022-03-04,664.3516867072135
2022-03-07,630.315910318035
2022-03-08,636.6624854271123
2022-03-09,679.0596589659389
2022-03-10,663.5465846916513
2022-03-11,636.3963270133636
2022-03-14,619.0804302190818
2022-03-15,641.067967347166
2022-03-16,696.8997916509604
2022-03-17,722.908657343964
2022-03-18,755.8669232661985
2022-03-21,734.6681793091055
2022-03-22,761.3875620390544
2022-03-23,747.0198683511251
2022-03-24,751.6204722338913
2022-03-25,734.4663766331054
2022-03-28,749.339689239707
2022-03-29,784.8671981626724
2022-03-30,763.6700976891414
2022-03-31,747.8001516314353
2022-04-01,753.2418197696679
2022-04-04,783.7003913436301
2022-04-05,760.0780008269061
2022-04-06,731.9717371620911
2022-04-07,723.1862037258146
2022-04-08,713.5652322900015
2022-04-11,705.7478952958083
2022-04-12,696.5019891072966
2022-04-13,704.7062759265458
2022-04-14,688.5191386584227
2022-04-19,704.8347491971917
2022-04-20,679.7369525206586
2022-04-21,653.8328087773648
2022-04-22,629.5100044110649
2022-04-25,636.9711602131657
2022-04-26,606.8268329082829
2022-04-27,607.2586176195653
2022-04-28,635.5492590441379
2022-04-29,608.9227844597298
2022-05-03,620.06618924582
2022-05-04,638.9692293859946
2022-05-05,594.0496232818194
2022-05-06,568.0556220234005
2022-05-09,525.8179891319356
2022-05-10,518.0061286991142
2022-05-11,489.77474681261765
2022-05-12,499.05182742502865
2022-05-13,542.1970865212957
2022-05-16,527.1354159301645
2022-05-17,546.3158289017657
2022-05-18,528.4515615020526
2022-05-19,546.5649846166873
2022-05-20,545.3998962215468
2022-05-23,547.9122448042509
2022-05-24,521.5716242603287
2022-05-25,540.6911021004017
2022-05-26,559.7301542647876
2022-05-27,584.6135184899492
2022-05-31,575.8485295728213
2022-06-01,559.5637390399404
2022-06-06,575.6192413810741
2022-06-07,581.2316677821331
2022-06-08,579.7799780899031
2022-06-09,551.6637349467129
2022-06-10,526.6387404130209
2022-06-13,494.96291424692396
2022-06-14,491.3901009420348
2022-06-15,506.55348425884705
2022-06-16,480.0629513892547
2022-06-21,505.5715247948189
2022-06-22,505.60977761716254
2022-06-23,524.8642111893597
2022-06-24,547.9970695634785
2022-06-27,536.0254204905548
2022-06-28,516.0861328781274
2022-06-29,511.3997740607241
2022-06-30,498.2981709559293
2022-07-01,508.67446504248124
2022-07-05,527.1350982977627
2022-07-06,525.5022224194473
2022-07-07,536.378898488224
2022-07-08,534.0056379845822
2022-07-11,516.6306688961557
2022-07-13,510.917141073406
2022-07-14,502.05221529742164
2022-07-15,520.3974823596196
2022-07-18,523.1730872175582
2022-07-19,544.2606788400525
2022-07-20,563.1643899602225
2022-07-21,573.9596166684886
2022-07-22,560.8556037596492
2022-07-25,556.2098778342915
2022-07-26,536.5745523232337
2022-07-27,569.0354463934709
2022-07-28,578.2206453190792
2022-07-29,583.6476467894138
2022-08-01,585.7471657432483
2022-08-02,590.1080107363946
2022-08-03,623.1663167135499
2022-08-04,625.115015871972
2022-08-05,623.0378633395143
2022-08-08,626.793244248913
2022-08-09,611.4795592107113
2022-08-10,635.825642831208
2022-08-11,632.9608465870626
2022-08-12,644.7568370801994
2022-08-15,648.3623553214144
2022-08-16,643.1096587403199
2022-08-17,625.6032390441555
2022-08-18,619.586438902074
2022-08-19,598.7146983560742
2022-08-22,582.3080385897523
2022-08-23,578.779677067651
2022-08-24,591.6049244795928
2022-08-25,600.9111799122416
2022-08-26,576.9792570994805
2022-08-30,568.6019117916619
2022-08-31,568.8905887240309
2022-09-01,563.5124962375651
2022-09-02,557.0312692701787
2022-09-06,554.3569852758411
2022-09-07,569.7908396604971
2022-09-08,576.5135331181755
2022-09-09,594.5368049908174
2022-09-12,605.0376428294394
2022-09-13,577.0192873599948
2022-09-14,583.1347927530196
2022-09-15,575.2923349642596
2022-09-16,557.560828025802
2022-09-20,545.5958266414012
2022-09-21,539.468132514109
2022-09-22,523.7367744553453
2022-09-23,516.656294932538
2022-09-26,508.58684900972395
2022-09-27,514.0162329391087
2022-09-28,528.8215321718848
2022-09-29,512.0450666032136
2022-09-30,508.39628362032573
2022-10-03,517.2197522476575
2022-10-04,547.3788837614134
2022-10-05,548.4618401667134
2022-10-06,548.2114267732784
2022-10-07,526.3081746752124
2022-10-10,515.0416888742938
2022-10-11,505.8382675845426
2022-10-12,509.8819761611522
2022-10-13,512.984254996562
2022-10-14,496.6072499193058
2022-10-17,521.505261460173
2022-10-18,526.9020117991136
2022-10-19,515.6755524246125
2022-10-20,516.5062486571925
2022-10-21,521.7748758067298
2022-10-24,521.1753690969903
2022-10-25,545.5373786979327
2022-10-26,544.8814272447826
2022-10-27,542.3064738140007
2022-10-28,546.6474537765099
2022-10-31,543.4148594823696
2022-11-01,535.7379004511561
2022-11-02,516.9175748253626
2022-11-03,492.8100671138315
2022-11-04,491.0783925346459
2022-11-07,498.8017687486203
2022-11-08,503.68919672067904
2022-11-09,480.4847822620745
2022-11-10,518.1695046656251
2022-11-11,536.1067909903744
2022-11-14,524.1375831740959
2022-11-15,541.9794570061752
2022-11-16,518.6566423983888
2022-11-17,509.75992012195104
2022-11-18,506.18333923856017
2022-11-21,494.85747310349467
2022-11-22,501.3274047665793
2022-11-23,509.1215526693612
2022-11-25,506.9179951170515
2022-11-28,500.0263033130506
2022-11-29,498.4626417073642
2022-11-30,521.0246384993962
2022-12-01,526.697206382753
2022-12-02,523.2467323570014
2022-12-05,506.2312673153678
2022-12-06,498.13789278281405
2022-12-07,495.23764366786736
2022-12-08,505.46155657941426
2022-12-09,500.94625707843056
2022-12-12,509.17125163861897
2022-12-13,516.0856701113346
2022-12-14,514.1675910170738
2022-12-15,487.8070469124075
2022-12-16,478.4100508598124
2022-12-19,472.34532917064774
2022-12-20,472.79096194513863
2022-12-21,478.5778491673238
2022-12-22,469.00259728568653
2022-12-23,471.34530624314164
2022-12-28,463.66645986474833
2022-12-29,479.43602564654066
2022-12-30,476.17821946585366
2023-01-03,479.5937603466283
2023-01-04,489.9138681051456
2023-01-05,479.06569153774024
2023-01-06,487.18118615365444
2023-01-09,494.7654329339818
2023-01-10,497.6429495116362
2023-01-11,503.13324960563233
2023-01-12,508.70295754252203
2023-01-13,512.1098101572971
2023-01-17,520.0294041166766
2023-01-18,512.5649517669299
2023-01-19,502.78397920396975
2023-01-20,521.702379969565
2023-01-23,532.9796270329321
2023-01-24,527.3686454280124
2023-01-25,525.8395696434596
2023-01-26,536.3695741354113
2023-01-27,547.9174602567902
2023-01-30,536.0272322391945
2023-01-31,544.9517838710343
2023-02-01,562.0334669301712
2023-02-02,587.0928345487675
2023-02-03,568.2649796572915
2023-02-06,555.5002405032978
2023-02-07,566.5277813373771
2023-02-08,552.0730108202218
2023-02-09,544.5060353761851
